Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:MF,purine nucleotide binding,GO:0017076,0.072178604,1.141591523,2021,418,66,20212,"MMAB,RUNX1,GMDS,TNIK,NTPCR,EGFR,MET,MAST4,DCLK1,EHD3,ANXA6,GBP1,ACSL1,GBP2,PAK3,MAPK3,EHD1,NUBPL,SETX,MYO1B,MTRR,EHD2,MYO1C,UGDH,DGKK,RHOJ,EPHB4,BAG5,TRPM4,MYO1E,FGFR1,EPHB2,DHX29,JAK1,MOCS3,CBR3,ACSS3,DDX56,DDX17,JAK2,TGM2,CHD1L,STK38,MYO1D,TKFC,DDX3X,GALK1,RIOK1,KIF7,TAOK3,FER,COASY,DDX31,GET3,CDK5,AGAP3,PXK,NOLC1,XRCC6,RALB,UBA1,CHD1,RIOK2,RAD50,NEK9,HACL1"
GO:MF,adenyl ribonucleotide binding,GO:0032559,0.076365688,1.117101731,1560,418,54,20212,"MMAB,RUNX1,TNIK,NTPCR,EGFR,MET,MAST4,DCLK1,EHD3,ACSL1,PAK3,MAPK3,EHD1,NUBPL,SETX,MYO1B,EHD2,MYO1C,DGKK,EPHB4,TRPM4,MYO1E,FGFR1,EPHB2,DHX29,JAK1,MOCS3,ACSS3,DDX56,DDX17,JAK2,CHD1L,STK38,MYO1D,TKFC,DDX3X,GALK1,RIOK1,KIF7,TAOK3,FER,COASY,DDX31,GET3,CDK5,PXK,NOLC1,XRCC6,UBA1,CHD1,RIOK2,RAD50,NEK9,HACL1"
GO:MF,purine ribonucleoside triphosphate binding,GO:0035639,0.108623786,0.964075063,1853,418,61,20212,"MMAB,RUNX1,TNIK,NTPCR,EGFR,MET,MAST4,DCLK1,EHD3,ANXA6,GBP1,ACSL1,GBP2,PAK3,MAPK3,EHD1,NUBPL,SETX,MYO1B,EHD2,MYO1C,DGKK,RHOJ,EPHB4,TRPM4,MYO1E,FGFR1,EPHB2,DHX29,JAK1,MOCS3,ACSS3,DDX56,DDX17,JAK2,TGM2,CHD1L,STK38,MYO1D,TKFC,DDX3X,GALK1,RIOK1,KIF7,TAOK3,FER,COASY,DDX31,GET3,CDK5,AGAP3,PXK,NOLC1,XRCC6,RALB,UBA1,CHD1,RIOK2,RAD50,NEK9,HACL1"
GO:MF,molecular adaptor activity,GO:0060090,0.11534256,0.938010414,1136,418,42,20212,"LPXN,PML,STX1B,SYNE3,HMGA1,LPIN1,IRS1,IRS2,SUN2,ARRB1,STON1,SASH1,PAXX,GAS6,RRP1B,HDAC7,WDR59,MED17,DDX17,APEX1,BBS4,CAV2,CHD1L,XPC,AP1S1,DDX3X,OTUD4,ANK1,GRB10,5MP1,NOLC1,SYNE2,TRAF2,TACC1,TADA1,ARRB2,CAV1,NCOR1,NOC2L,TLE5,RAD50,ZMIZ1"
GO:MF,ribonucleotide binding,GO:0032553,0.115855732,0.936082475,1936,418,63,20212,"MMAB,RUNX1,TNIK,NTPCR,EGFR,MET,MAST4,DCLK1,EHD3,ANXA6,GBP1,ACSL1,GBP2,PAK3,MAPK3,EHD1,NUBPL,SETX,MYO1B,MTRR,EHD2,MYO1C,DGKK,RHOJ,EPHB4,TRPM4,MYO1E,FGFR1,EPHB2,DHX29,JAK1,MOCS3,ACSS3,DDX56,DDX17,JAK2,TGM2,CHD1L,STK38,MYO1D,TKFC,DDX3X,GALK1,RIOK1,KIF7,TAOK3,PNPO,FER,COASY,DDX31,GET3,CDK5,AGAP3,PXK,NOLC1,XRCC6,RALB,UBA1,CHD1,RIOK2,RAD50,NEK9,HACL1"
GO:MF,molecular function regulator activity,GO:0098772,0.12993258,0.886281938,2063,418,66,20212,"IL33,CD109,EGFR,MET,HMGA1,TIAM1,RIN1,GBP1,SFRP2,PXDN,CCNY,ASAP2,NAMPT,ACSL1,GBP2,TIMP3,IRS2,PREX1,ANXA5,WDR81,DOCK4,ITPR1,PSD3,ARRB1,SIPA1,KCNK2,SMAP1,SOCS6,BAG5,GAS6,BMI1,SNF8,BIN1,PLS1,RGL2,WDR91,RGS10,GPSM1,OTUB1,NPRL2,OPHN1,DDX3X,TAOK3,FXYD6,RCC2,HTRA1,DOCK6,ANXA2,ANXA1,CDK5,RGS20,AGAP3,FAF1,SESN2,NOLC1,TBCD,RALB,ERCC5,ASAP1,CTF1,WDR48,CAV1,FGD1,DMWD,CCND3,NEK9"
GO:MF,phosphatidylinositol binding,GO:0035091,0.132761824,0.87692679,277,418,16,20212,"SVIL,PLD2,CAPG,RLBP1,MYO1B,ITPR1,MYO1E,PARD3,SNX15,NUMA1,ANXA2,5MP1,PXK,ASAP1,ITPR3,PLD1"
GO:MF,enzyme activator activity,GO:0008047,0.134399969,0.871600832,585,418,26,20212,"EGFR,RIN1,SFRP2,CCNY,ASAP2,ACSL1,PREX1,DOCK4,ARRB1,SIPA1,SMAP1,BMI1,RGS10,NPRL2,OPHN1,DDX3X,RGS20,AGAP3,TBCD,ERCC5,ASAP1,WDR48,CAV1,DMWD,CCND3,NEK9"
GO:MF,O-acetyl-ADP-ribose deacetylase activity,GO:0061463,0.24807717,0.605413202,2,418,2,20212,"ADPRS,OARD1"
GO:MF,glutamine-fructose-6-phosphate transaminase (isomerizing) activity,GO:0004360,0.24807717,0.605413202,2,418,2,20212,"GFPT2,GFPT1"
GO:MF,purine ribonucleotide binding,GO:0032555,0.273045309,0.56376528,1919,418,61,20212,"MMAB,RUNX1,TNIK,NTPCR,EGFR,MET,MAST4,DCLK1,EHD3,ANXA6,GBP1,ACSL1,GBP2,PAK3,MAPK3,EHD1,NUBPL,SETX,MYO1B,EHD2,MYO1C,DGKK,RHOJ,EPHB4,TRPM4,MYO1E,FGFR1,EPHB2,DHX29,JAK1,MOCS3,ACSS3,DDX56,DDX17,JAK2,TGM2,CHD1L,STK38,MYO1D,TKFC,DDX3X,GALK1,RIOK1,KIF7,TAOK3,FER,COASY,DDX31,GET3,CDK5,AGAP3,PXK,NOLC1,XRCC6,RALB,UBA1,CHD1,RIOK2,RAD50,NEK9,HACL1"
GO:MF,growth factor binding,GO:0019838,0.279261415,0.553989066,134,418,10,20212,"LTBP2,CD109,EGFR,LTBP3,PXDN,FGFR1,GPC1,HTRA1,LIFR,TWSG1"
GO:MF,identical protein binding,GO:0042802,0.281166898,0.551035811,2162,418,67,20212,"NQO2,GFAP,PML,RUNX1,GMDS,HSPB6,EGFR,MET,HVCN1,FHOD1,CPNE1,VWA1,ACOX2,PTX3,ANXA6,GBP1,MVP,NAMPT,GBP2,MAPK3,EHD1,AMPD2,SDC4,SUN2,SETX,ETHE1,EHD2,NT5C,UGDH,DCPS,PBLD,STOM,PAXX,TMCC3,ROBO1,TRPM4,FGFR1,RELB,EPHB2,SNF8,BIN1,FSD1,EIF3J,ATG7,TLR3,RDH5,JAK2,SDSL,GGCT,CAV2,SCLY,KDM6A,PNPO,HTRA1,ANXA2,GSTM5,GRB10,5MP1,NAGA,CDC5L,TRAF2,ERCC5,CAV1,SDC3,TLE5,RAD50,HACL1"
GO:MF,nucleoside-triphosphatase regulator activity,GO:0060589,0.370170596,0.431598082,492,418,22,20212,"TIAM1,RIN1,ASAP2,PREX1,DOCK4,PSD3,ARRB1,SIPA1,SMAP1,RGL2,RGS10,GPSM1,NPRL2,OPHN1,RCC2,DOCK6,RGS20,AGAP3,SESN2,TBCD,ASAP1,FGD1"
GO:MF,GTPase regulator activity,GO:0030695,0.370170596,0.431598082,492,418,22,20212,"TIAM1,RIN1,ASAP2,PREX1,DOCK4,PSD3,ARRB1,SIPA1,SMAP1,RGL2,RGS10,GPSM1,NPRL2,OPHN1,RCC2,DOCK6,RGS20,AGAP3,SESN2,TBCD,ASAP1,FGD1"
GO:MF,angiotensin receptor binding,GO:0031701,0.390886565,0.407949256,9,418,3,20212,"ARRB1,JAK2,ARRB2"
GO:MF,double-stranded telomeric DNA binding,GO:0003691,0.390886565,0.407949256,9,418,3,20212,"APEX1,XRCC6,RAD50"
GO:MF,calcium-dependent phospholipid binding,GO:0005544,0.399785193,0.398173296,52,418,6,20212,"CPNE1,CPNE8,ANXA6,ANXA5,ANXA2,ANXA1"
GO:MF,ubiquitin-like modifier activating enzyme activity,GO:0008641,0.549861277,0.259746864,10,418,3,20212,"MOCS3,ATG7,UBA1"
GO:MF,insulin receptor binding,GO:0005158,0.570671983,0.243613449,22,418,4,20212,"IRS1,IRS2,PHIP,GRB10"
GO:MF,metal ion binding,GO:0046872,0.574169107,0.240960178,4354,418,117,20212,"SNED1,LPXN,CALB1,POSTN,EFHD2,GDPD2,HEPH,NQO2,HHIP,LTBP2,MGP,PML,RUNX1,GPR39,CYGB,FHL1,LTBP3,ASTN2,NEIL2,MAST4,CPNE1,CPNE8,DMD,EHD3,TRIP6,ANXA6,ENPP4,PXDN,ASAP2,MPI,PAMR1,CSPG2,TIMP3,ZMAT3,PAK3,ASPH,MMP14,CLGN,EHD1,NUBPL,ANXA5,AMPD2,DPF3,HIC1,PDZD8,ITPR1,DPH2,PCDH1,ETHE1,EHD2,NT5C,LOXL1,KMT5B,GRIN1,DGKK,ENPP5,FAT4,SMAP1,THOP1,NID2,TRPM4,GAS6,KDM5C,SMAD5,JAK1,BMI1,MOCS3,ZEB1,LRP1,PLS1,ANO6,HDAC7,PLOD3,WDR59,SULF2,APEX1,UNKL,NINL,JAK2,CMC1,PCDH9,TGM2,MEGF8,EFHD1,GPC1,STK38,ARSJ,TKFC,PARN,RIOK1,ADPRS,KDM6A,ZFP91,GET3,ANXA2,ANXA1,SUOX,AGAP3,TRAF2,AMPD3,EXOG,ERCC5,ASAP1,LMO7,ITPR3,CTCF,SPON1,DTNA,ZC3H4,FGD1,RIOK2,RAD50,NEK9,NUDT4,ZMIZ1,DOHH,HACL1"
GO:MF,adenosine-phosphate deaminase activity,GO:0047623,0.734018733,0.134292856,3,418,2,20212,"AMPD2,AMPD3"
GO:MF,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",GO:0005220,0.734018733,0.134292856,3,418,2,20212,"ITPR1,ITPR3"
GO:MF,AMP deaminase activity,GO:0003876,0.734018733,0.134292856,3,418,2,20212,"AMPD2,AMPD3"
GO:MF,N-acylphosphatidylethanolamine-specific phospholipase D activity,GO:0070290,0.734018733,0.134292856,3,418,2,20212,"PLD2,PLD1"
GO:MF,L-glutamine aminotransferase activity,GO:0070548,0.734018733,0.134292856,3,418,2,20212,"GFPT2,GFPT1"
GO:MF,calcium channel activity,GO:0005262,0.764069695,0.116867025,127,418,9,20212,"ANXA6,GPM6A,ITPR1,GRIN1,TRPM4,TRPV2,ANXA2,TRPC4,ITPR3"
GO:MF,phosphatidylserine binding,GO:0001786,0.855952007,0.067550586,60,418,6,20212,"CPNE1,ANXA6,ANXA5,GAS6,ANXA2,ASAP1"
GO:MF,GTPase activator activity,GO:0005096,0.942373002,0.025777164,271,418,14,20212,"RIN1,ASAP2,PREX1,DOCK4,ARRB1,SIPA1,SMAP1,RGS10,NPRL2,OPHN1,RGS20,AGAP3,TBCD,ASAP1"
GO:MF,"ligase activity, forming carbon-sulfur bonds",GO:0016877,0.973169071,0.011811702,42,418,5,20212,"ACSL1,MOCS3,ACSS3,ATG7,UBA1"
GO:MF,phospholipase inhibitor activity,GO:0004859,0.97749912,0.009883625,12,418,3,20212,"ANXA5,ANXA2,ANXA1"
GO:MF,"inositol 1,4,5 trisphosphate binding",GO:0070679,0.97749912,0.009883625,12,418,3,20212,"ITPR1,TRPC4,ITPR3"
GO:MF,phosphatidylinositol 3-kinase regulator activity,GO:0035014,0.97749912,0.009883625,12,418,3,20212,"IRS2,WDR81,WDR91"
GO:MF,integrin binding,GO:0005178,0.989435774,0.004612391,158,418,10,20212,"LAMB2,GFAP,EGFR,CD9,DMD,SFRP2,MMP14,LAMA5,FRMD5,ICAM1"
GO:MF,oxidoreductase activity,GO:0016491,0.998354168,0.000715365,742,418,28,20212,"HEPH,NQO2,CYGB,ACOX2,RDH10,PXDN,GSTO1,ASPH,ETHE1,MTRR,LOXL1,UGDH,DHRS3,SESN3,KDM5C,CBR3,PLOD3,DHRS1,APEX1,RDH5,ACOX3,RDH13,DEGS1,KDM6A,PNPO,SUOX,SESN2,DOHH"
GO:MF,single-stranded DNA endodeoxyribonuclease activity,GO:0000014,1,0,11,418,2,20212,"EXOG,RAD50"
GO:MF,resveratrol binding,GO:1905594,1,0,2,418,1,20212,NQO2
GO:MF,proteasome regulatory particle binding,GO:1904855,1,0,2,418,1,20212,UBXN1
GO:MF,melatonin binding,GO:1904408,1,0,1,418,1,20212,NQO2
GO:MF,S-adenosyl-L-methionine binding,GO:1904047,1,0,19,418,1,20212,KMT5B
GO:MF,phosphatidylinositol bisphosphate binding,GO:1902936,1,0,108,418,8,20212,"SVIL,CAPG,RLBP1,MYO1B,PARD3,ANXA2,5MP1,ASAP1"
GO:MF,phosphatidylinositol phosphate binding,GO:1901981,1,0,180,418,8,20212,"SVIL,CAPG,RLBP1,MYO1B,PARD3,ANXA2,5MP1,ASAP1"
GO:MF,sulfur compound binding,GO:1901681,1,0,268,418,10,20212,"POSTN,LTBP2,ANXA6,CD34,KMT5B,FGFR1,LRP1,PTPRS,TWSG1,HACL1"
GO:MF,poly-ADP-D-ribose modification-dependent protein binding,GO:0160004,1,0,4,418,1,20212,CHD1L
GO:MF,ADP-D-ribose modification-dependent protein binding,GO:0160002,1,0,6,418,1,20212,CHD1L
GO:MF,structural constituent of synapse-associated extracellular matrix,GO:0150043,1,0,2,418,1,20212,LAMB2
GO:MF,transporter inhibitor activity,GO:0141110,1,0,39,418,3,20212,"ITPR1,KCNK2,CAV1"
GO:MF,transporter regulator activity,GO:0141108,1,0,148,418,5,20212,"ITPR1,KCNK2,SNF8,FXYD6,CAV1"
GO:MF,histone H3 demethylase activity,GO:0141052,1,0,29,418,2,20212,"KDM5C,KDM6A"
GO:MF,phosphatidylinositol 3-kinase inhibitor activity,GO:0141039,1,0,6,418,2,20212,"WDR81,WDR91"
GO:MF,phosphatidylinositol 3-kinase activator activity,GO:0141038,1,0,6,418,1,20212,IRS2
GO:MF,histone H3 kinase activity,GO:0140996,1,0,12,418,1,20212,JAK2
GO:MF,histone modifying activity,GO:0140993,1,0,212,418,8,20212,"KMT5B,NAA50,KDM5C,HDAC7,JAK2,TGM2,KDM6A,HAT1"
GO:MF,histone H4K20 monomethyltransferase activity,GO:0140944,1,0,6,418,1,20212,KMT5B
GO:MF,histone H4K20me methyltransferase activity,GO:0140941,1,0,4,418,1,20212,KMT5B
GO:MF,histone H4 methyltransferase activity,GO:0140939,1,0,16,418,1,20212,KMT5B
GO:MF,5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity,GO:0140932,1,0,2,418,1,20212,DCPS
GO:MF,lactoperoxidase activity,GO:0140825,1,0,4,418,1,20212,PXDN
GO:MF,metal ion sensor activity,GO:0140784,1,0,5,418,1,20212,EFHD1
GO:MF,NAD+-protein ADP-ribosyltransferase activity,GO:1990404,1,0,23,418,1,20212,PARP4
GO:MF,molecular function inhibitor activity,GO:0140678,1,0,497,418,15,20212,"CD109,PXDN,GBP2,TIMP3,ANXA5,ITPR1,ARRB1,KCNK2,BIN1,OTUB1,TAOK3,ANXA2,ANXA1,NOLC1,CAV1"
GO:MF,arrestin family protein binding,GO:1990763,1,0,10,418,1,20212,ARRB1
GO:MF,sequence-specific double-stranded DNA binding,GO:1990837,1,0,1541,418,24,20212,"NFIX,RUNX1,HMGA1,NFIB,JUNB,ARX,NFKB2,HIC1,PAX8,SETX,DACH1,RELB,SMAD5,BMI1,ZEB1,NFIC,KDM6A,NPAS3,CDC5L,TEAD1,XRCC6,FOXO3,CTCF,NCOR1"
GO:MF,promoter-specific chromatin binding,GO:1990841,1,0,65,418,2,20212,"BMI1,ZC3H4"
GO:MF,protein tyrosine kinase binding,GO:1990782,1,0,125,418,5,20212,"TIAM1,IRS1,IRS2,DOCK4,GAS6"
GO:MF,molecular function activator activity,GO:0140677,1,0,1124,418,34,20212,"IL33,EGFR,MET,HMGA1,RIN1,SFRP2,CCNY,ASAP2,NAMPT,ACSL1,PREX1,DOCK4,ARRB1,SIPA1,SMAP1,GAS6,BMI1,RGS10,NPRL2,OPHN1,DDX3X,HTRA1,CDK5,RGS20,AGAP3,TBCD,ERCC5,ASAP1,CTF1,WDR48,CAV1,DMWD,CCND3,NEK9"
GO:MF,annealing activity,GO:0140666,1,0,11,418,1,20212,DDX3X
GO:MF,ATP-dependent FeS chaperone activity,GO:0140663,1,0,3,418,1,20212,NUBPL
GO:MF,class I DNA-(apurinic or apyrimidinic site) endonuclease activity,GO:0140078,1,0,8,418,1,20212,NEIL2
GO:MF,sumo-dependent protein binding,GO:0140037,1,0,2,418,1,20212,PML
GO:MF,ubiquitination-like modification-dependent protein binding,GO:0140035,1,0,20,418,1,20212,PML
GO:MF,methylation-dependent protein binding,GO:0140034,1,0,83,418,1,20212,CHD1
GO:MF,acetylation-dependent protein binding,GO:0140033,1,0,25,418,2,20212,"PHIP,BRD3"
GO:MF,modification-dependent protein binding,GO:0140030,1,0,185,418,8,20212,"PML,WDR81,PHIP,CHD1L,AGAP3,BRD3,CHD1,UBXN1"
GO:MF,peptide histaminyltransferase activity,GO:0120299,1,0,1,418,1,20212,TGM2
GO:MF,peptide noradrenalinyltransferase activity,GO:0120298,1,0,1,418,1,20212,TGM2
GO:MF,histone dopaminyltransferase activity,GO:0120297,1,0,1,418,1,20212,TGM2
GO:MF,peptide dopaminyltransferase activity,GO:0120296,1,0,1,418,1,20212,TGM2
GO:MF,histone serotonyltransferase activity,GO:0120295,1,0,1,418,1,20212,TGM2
GO:MF,peptide serotonyltransferase activity,GO:0120294,1,0,1,418,1,20212,TGM2
GO:MF,11-cis-retinol dehydrogenase,GO:0106429,1,0,2,418,1,20212,RDH5
GO:MF,isoprenoid diphosphate phosphatase activity,GO:0106405,1,0,1,418,1,20212,PLPP6
GO:MF,2-hydroxyphytanoyl-CoA lyase activity,GO:0106376,1,0,1,418,1,20212,HACL1
GO:MF,2-hydroxyacyl-CoA lyase activity,GO:0106359,1,0,1,418,1,20212,HACL1
GO:MF,protein serine kinase activity,GO:0106310,1,0,359,418,11,20212,"TNIK,MAST4,DCLK1,PAK3,MAPK3,STK38,RIOK1,TAOK3,CDK5,RIOK2,NEK9"
GO:MF,ceramide-1-phosphate phosphatase activity,GO:0106235,1,0,3,418,1,20212,PLPP2
GO:MF,"phosphatidylinositol-4,5-bisphosphate phosphatase activity",GO:0106019,1,0,12,418,1,20212,SYNJ2
GO:MF,"phosphatidylinositol-3,5-bisphosphate phosphatase activity",GO:0106018,1,0,15,418,1,20212,SYNJ2
GO:MF,leukotriene C4 gamma-glutamyl transferase activity,GO:0103068,1,0,4,418,1,20212,GGT5
GO:MF,deubiquitinase activity,GO:0101005,1,0,123,418,2,20212,"OTUB1,OTUD4"
GO:MF,microtubule lateral binding,GO:0099609,1,0,1,418,1,20212,5MP1
GO:MF,"catalytic activity, acting on a protein",GO:0140096,1,0,2355,418,62,20212,"PML,TNIK,EGFR,PTPRJ,MET,MAST4,CPNE1,DCLK1,TMTC1,PTPRA,PAMR1,PAK3,ASPH,MMP14,MAPK3,PTPRU,LOXL1,KMT5B,NAA50,EPHB4,THOP1,PPIH,FGFR1,KDM5C,EPHB2,PARP4,JAK1,MOCS3,HDAC7,ATG7,PLOD3,MED17,ATE1,PTPRS,FKBP5,JAK2,TGM2,OTUB1,EOGT,STK38,RIOK1,TAOK3,ADPRS,KDM6A,OTUD4,ZFP91,HTRA1,FER,CDK5,PXK,HAT1,TRAF2,UBA1,GGT5,LMO7,SSH3,RIOK2,CCND3,NEK9,ZMIZ1,OARD1,DOHH"
GO:MF,"catalytic activity, acting on DNA",GO:0140097,1,0,248,418,12,20212,"NEIL2,HMGA1,SETX,APEX1,CHD1L,TOP3B,DDX3X,XRCC6,EXOG,ERCC5,CHD1,RAD50"
GO:MF,"catalytic activity, acting on RNA",GO:0140098,1,0,399,418,12,20212,"DCPS,DHX29,NOP2,DDX56,DDX17,APEX1,DDX3X,PARN,DDX31,EXOG,GGT5,KHNYN"
GO:MF,"catalytic activity, acting on a tRNA",GO:0140101,1,0,134,418,1,20212,GGT5
GO:MF,ATP-dependent chromatin remodeler activity,GO:0140658,1,0,38,418,2,20212,"CHD1L,CHD1"
GO:MF,ATP-dependent activity,GO:0140657,1,0,580,418,23,20212,"NTPCR,ACSL1,NUBPL,SETX,MYO1B,MYO1C,MYO1E,DHX29,MOCS3,ACSS3,ATG7,DDX56,DDX17,CHD1L,MYO1D,DDX3X,KIF7,DDX31,GET3,XRCC6,UBA1,CHD1,RAD50"
GO:MF,"catalytic activity, acting on a nucleic acid",GO:0140640,1,0,623,418,21,20212,"NEIL2,HMGA1,SETX,DCPS,DHX29,NOP2,DDX56,DDX17,APEX1,CHD1L,TOP3B,DDX3X,PARN,DDX31,XRCC6,EXOG,ERCC5,GGT5,CHD1,KHNYN,RAD50"
GO:MF,opioid growth factor receptor activity,GO:0140625,1,0,2,418,1,20212,OGFR
GO:MF,DNA damage sensor activity,GO:0140612,1,0,22,418,1,20212,XPC
GO:MF,protein carrier chaperone,GO:0140597,1,0,34,418,1,20212,GET3
GO:MF,histone reader activity,GO:0140566,1,0,16,418,1,20212,CHD1L
GO:MF,chromatin-protein adaptor activity,GO:0140463,1,0,21,418,1,20212,CHD1L
GO:MF,protein demethylase activity,GO:0140457,1,0,31,418,2,20212,"KDM5C,KDM6A"
GO:MF,DNA-(abasic site) binding,GO:0140431,1,0,1,418,1,20212,APEX1
GO:MF,immune receptor activity,GO:0140375,1,0,145,418,2,20212,"CD44,LIFR"
GO:MF,molecular sequestering activity,GO:0140313,1,0,45,418,3,20212,"DDX56,SESN2,CAV1"
GO:MF,protein sequestering activity,GO:0140311,1,0,27,418,3,20212,"DDX56,SESN2,CAV1"
GO:MF,intramembrane lipid transporter activity,GO:0140303,1,0,43,418,1,20212,ANO6
GO:MF,small molecule sensor activity,GO:0140299,1,0,41,418,2,20212,"XPC,EFHD1"
GO:MF,DNA-binding transcription factor binding,GO:0140297,1,0,490,418,19,20212,"RUNX1,CPNE1,HMGA1,TRIP6,CD34,MAPK3,BBS2,HDAC7,MED17,BBS4,XPC,TACC2,TXLNG,FAF1,TACC1,CRTC3,NCOR1,NOC2L,UBXN7"
GO:MF,ADP-ribosylglutamate hydrolase activity,GO:0140293,1,0,3,418,1,20212,OARD1
GO:MF,ADP-ribosylserine hydrolase activity,GO:0140292,1,0,1,418,1,20212,ADPRS
GO:MF,exogenous protein binding,GO:0140272,1,0,80,418,3,20212,"EGFR,NCAM1,ICAM1"
GO:MF,nucleocytoplasmic carrier activity,GO:0140142,1,0,32,418,1,20212,IPO4
GO:MF,transcription regulator activity,GO:0140110,1,0,1952,418,36,20212,"LPXN,NFIX,PML,RUNX1,HMGA1,NFIB,JUNB,ARX,LPIN1,NFKB2,HIC1,PAX8,ARRB1,DACH1,RELB,RRP1B,SMAD5,ERF,ZEB1,HDAC7,MED17,DDX17,APEX1,XPC,NFIC,NPAS3,CDC5L,TEAD1,TACC1,FOXO3,TADA1,CTCF,NCOR1,NOC2L,TLE5,ZMIZ1"
GO:MF,molecular carrier activity,GO:0140104,1,0,96,418,4,20212,"CYGB,NUBPL,IPO4,GET3"
GO:MF,"catalytic activity, acting on a rRNA",GO:0140102,1,0,26,418,1,20212,NOP2
GO:MF,cargo adaptor activity,GO:0140312,1,0,19,418,2,20212,"STON1,AP1S1"
GO:MF,ligand-gated calcium channel activity,GO:0099604,1,0,27,418,4,20212,"ITPR1,GRIN1,TRPM4,ITPR3"
GO:MF,neurotransmitter receptor regulator activity,GO:0099602,1,0,15,418,1,20212,CDK5
GO:MF,calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration,GO:0099534,1,0,2,418,1,20212,CALB1
GO:MF,3'-5'-DNA exonuclease activity,GO:0008296,1,0,15,418,1,20212,APEX1
GO:MF,protein methyltransferase activity,GO:0008276,1,0,96,418,1,20212,KMT5B
GO:MF,zinc ion binding,GO:0008270,1,0,847,418,18,20212,"CALB1,NQO2,HHIP,PML,NEIL2,DMD,MPI,ZMAT3,MMP14,DPF3,ENPP5,KDM5C,BMI1,ZEB1,TRAF2,CTCF,DTNA,ZMIZ1"
GO:MF,poly(U) RNA binding,GO:0008266,1,0,27,418,1,20212,IFIT5
GO:MF,5'-nucleotidase activity,GO:0008253,1,0,14,418,1,20212,NT5C
GO:MF,nucleotidase activity,GO:0008252,1,0,16,418,1,20212,NT5C
GO:MF,omega peptidase activity,GO:0008242,1,0,17,418,1,20212,GGT5
GO:MF,exopeptidase activity,GO:0008238,1,0,101,418,1,20212,MMP14
GO:MF,metallopeptidase activity,GO:0008237,1,0,187,418,2,20212,"MMP14,THOP1"
GO:MF,serine-type peptidase activity,GO:0008236,1,0,198,418,3,20212,"PAMR1,MMP14,HTRA1"
GO:MF,metalloexopeptidase activity,GO:0008235,1,0,67,418,1,20212,MMP14
GO:MF,cysteine-type peptidase activity,GO:0008234,1,0,198,418,2,20212,"OTUB1,OTUD4"
GO:MF,peptidase activity,GO:0008233,1,0,625,418,9,20212,"CPNE1,PAMR1,MMP14,THOP1,TGM2,OTUB1,OTUD4,HTRA1,GGT5"
GO:MF,heparin binding,GO:0008201,1,0,176,418,5,20212,"POSTN,LTBP2,FGFR1,PTPRS,TWSG1"
GO:MF,ion channel inhibitor activity,GO:0008200,1,0,38,418,3,20212,"ITPR1,KCNK2,CAV1"
GO:MF,ferrous iron binding,GO:0008198,1,0,26,418,1,20212,HEPH
GO:MF,phosphatidate phosphatase activity,GO:0008195,1,0,14,418,3,20212,"LPIN1,PLPP2,PLPP6"
GO:MF,UDP-glycosyltransferase activity,GO:0008194,1,0,146,418,3,20212,"GYS1,PLOD3,EOGT"
GO:MF,metalloendopeptidase inhibitor activity,GO:0008191,1,0,16,418,1,20212,TIMP3
GO:MF,eukaryotic initiation factor 4E binding,GO:0008190,1,0,10,418,1,20212,DDX3X
GO:MF,poly-pyrimidine tract binding,GO:0008187,1,0,30,418,1,20212,IFIT5
GO:MF,"ATP-dependent activity, acting on RNA",GO:0008186,1,0,78,418,5,20212,"DHX29,DDX56,DDX17,DDX3X,DDX31"
GO:MF,RNA methyltransferase activity,GO:0008173,1,0,63,418,1,20212,NOP2
GO:MF,"DNA binding, bending",GO:0008301,1,0,19,418,1,20212,HMGA1
GO:MF,N-methyltransferase activity,GO:0008170,1,0,96,418,3,20212,"HNMT,KMT5B,NNMT"
GO:MF,structural constituent of muscle,GO:0008307,1,0,42,418,3,20212,"DMD,ASPH,PLEC"
GO:MF,double-stranded DNA exodeoxyribonuclease activity,GO:0008309,1,0,8,418,1,20212,APEX1
GO:MF,glycerophosphodiester phosphodiesterase activity,GO:0008889,1,0,5,418,1,20212,GDPD2
GO:MF,corrinoid adenosyltransferase activity,GO:0008817,1,0,1,418,1,20212,MMAB
GO:MF,S-adenosylmethionine-dependent methyltransferase activity,GO:0008757,1,0,198,418,4,20212,"HNMT,KMT5B,NOP2,NNMT"
GO:MF,NADPH dehydrogenase (quinone) activity,GO:0008753,1,0,3,418,1,20212,CBR3
GO:MF,rRNA methyltransferase activity,GO:0008649,1,0,24,418,1,20212,NOP2
GO:MF,calcium-dependent protein serine/threonine phosphatase regulator activity,GO:0008597,1,0,7,418,1,20212,PLS1
GO:MF,organic anion transmembrane transporter activity,GO:0008514,1,0,257,418,1,20212,GRIN1
GO:MF,monoatomic anion transmembrane transporter activity,GO:0008509,1,0,138,418,1,20212,ANO6
GO:MF,translation activator activity,GO:0008494,1,0,14,418,1,20212,DHX29
GO:MF,diphosphoinositol-polyphosphate diphosphatase activity,GO:0008486,1,0,5,418,1,20212,NUDT4
